# CSV-File created with merge-csv.com
# -----------------------------------------------------------

CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
28020,KNES 26AX,51Z,,,,Danielle,Altman,ONLINE
27085,KNES 26BX,50Z,,,,Danielle,Altman,ONLINE
28021,KNES 26BX,51Z,,,,Danielle,Altman,ONLINE
27939,KNES 29A,01,MW,1130,1220,Nick,Mattis,PE15
27940,KNES 29B,01,MW,1130,1220,Nick,Mattis,PE15
26572,KNES 31AX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27102,KNES 31AX,02,TR,1100,1215,Jason,Damjanovic,PE21W
26573,KNES 31BX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27103,KNES 31BX,02,TR,1100,1215,Jason,Damjanovic,PE21W
26574,KNES 31CX,01,MW,1000,1115,Rachel,Catuiza,PE21W
27104,KNES 31CX,02,TR,1100,1215,Jason,Damjanovic,PE21W
27801,KNES 31JX,01,TR,1230,1400,Cheryl,Owiesny,T-CRTW
27824,KNES 31JX,02,W,1730,2050,Cheryl,Owiesny,T-CRTW
27802,KNES 31KX,01,W,1730,2050,Cheryl,Owiesny,T-CRTW
27823,KNES 31KX,02,TR,1230,1400,Cheryl,Owiesny,T-CRTW
27822,KNES 36AX,01,TR,930,1045,Jason,Damjanovic,PE21E
26569,KNES 37AX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26570,KNES 37BX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26571,KNES 37CX,01,TR,1100,1215,Cheryl,Owiesny,FLDS
26665,KNES 37E,01,F,830,1020,Rusty,Johnson,PE21W
26669,KNES 37E,02,F,1030,1220,Rusty,Johnson,PE21W
26666,KNES 38A,01,F,830,1020,Rusty,Johnson,PE21W
26670,KNES 38A,02,F,1030,1220,Rusty,Johnson,PE21W
26667,KNES 38B,01,F,830,1020,Rusty,Johnson,PE21W
26671,KNES 38B,02,F,1030,1220,Rusty,Johnson,PE21W
26668,KNES 38C,01,F,830,1020,Rusty,Johnson,PE21W
26672,KNES 38C,02,F,1030,1220,Rusty,Johnson,PE21W
23522,KNES 39AX,01Z,,,,Dawnis,Guevara,ONLINE
24674,KNES 39BX,01Z,,,,Dawnis,Guevara,ONLINE
23986,KNES 45,62Z,,,,Cheryl,Owiesny,ONLINE
25352,KNES 45,66Z,,,,Cheryl,Owiesny,ONLINE
26811,KNES 47,63Z,,,,Dawnis,Guevara,ONLINE
25874,KNES 48,50Z,,,,Jason,Damjanovic,ONLINE
27307,KNES 48,51Z,,,,Joe,D'Agostino,ONLINE
25839,KNES 50A,63Z,,,,Jason,Damjanovic,ONLINE
27091,PE 4XX,01,MW,1400,1515,Joe,D'Agostino,PE610
27092,PE 4XX,02,TR,1400,1515,Joe,D'Agostino,PE610
27941,PE 4XX,03,MTR,1700,1750,Nick,Mattis,PE610
27095,PE 4XX,04,TR,600,715,Joe,D'Agostino,PE610
27961,PE 4XX,05,MW,600,715,Rusty,Johnson,FLDS
27962,PE 4XX,06,MW,600,715,Mark,Landefeld,PE21E
27353,PE 32B,02,MTR,1830,2030,Mark,Landefeld,PE21W
26765,PE 32F,02,MTWR,600,715,Donald,Watkins,FLDBB
26608,PE 32G,01,MTWR,1500,1615,Donald,Watkins,FLDBB
27898,PE 32N,01,MTWR,1530,1645,Nick,Mattis,ST-TR
27899,PE 32N,02,MTWR,600,715,Nick,Mattis,ST-TR
27942,PE 32N,03,MTWRF,500,615,Nick,Mattis,ST-TR
26606,PE 32P,01,TWR,930,1120,Danielle,Altman,POOLW
27791,PE 32P,50Z,,,,Danielle,Altman,ONLINE
28023,PE 32P,51Z,,,,Danielle,Altman,ONLINE
26600,PE 39M,01,MTWRFS,1430,1545,Rusty,Johnson,FLDS
26760,PE 39M,02,MTWRFS,600,715,Rusty,Johnson,FLDS
27825,PE 39W,01,MTWRF,1430,1600,Mark,Landefeld,FLDS
26609,PE 40,01,MTWRF,1630,1800,Joe,D'Agostino,ST-FLD
26599,PE 42W,01,MTWRF,700,830,Dawnis,Guevara,PE21W
26759,PE 42W,02,MTWRF,600,730,Dawnis,Guevara,PE21E
27900,PE 43,01,MTWRF,1330,1500,Nick,Mattis,ST-TR
27901,PE 43,02,MTWRF,530,700,Nick,Mattis,ST-TR
26319,KORE 1,01Y,T,1600,1815,Young,Sook Kim,MLC109
22480,KORE 1,40Z,TR,1830,2045,Soo,Choi,ONLINE
02699,KORE 1,41Z,MW,1600,1815,Soo,Choi,ONLINE
26995,KORE 2,40Z,MW,1830,2045,Young,Sook Kim,ONLINE
27606,ITAL 1,01Y,TR,1800,1950,Diana,Ferrara,MLC112
26321,ITAL 1,02Z,MW,1800,1950,Diana,Ferrara,ONLINE
25483,LART 250,0VQD,,,,Francesca,Caparas,ONLINE
25467,LART 250,01Q,,,,John,Swensson,ONLINE
25468,LART 250,02Q,,,,Julie,Wilson,ONLINE
25469,LART 250,03Q,,,,Sergio,Rizzo,ONLINE
25470,LART 250,04Q,,,,Sherwin,Mendoza,ONLINE
25471,LART 250,05Q,,,,Anne,Marie Waldsmith,ONLINE
25473,LART 250,06Q,,,,Anne,Argyriou,ONLINE
25474,LART 250,07Q,,,,Sherwin,Mendoza,ONLINE
25475,LART 250,08Q,,,,Kim,Palmore,ONLINE
25476,LART 250,09Q,,,,Maryalice,Bonilla,ONLINE
25492,LART 250,1PQ,,,,Lydia,Hearn,ONLINE
27298,LART 250,1QD,,,,Vivian,Bejarin,ONLINE
27842,LART 250,1SQ,,,,Brian,Malone,ONLINE
27300,LART 250,1UM,,,,Julie,Wilson,ONLINE
25466,LART 250,1WQ,,,,Jesus,Quintero,ONLINE
25487,LART 250,10Q,,,,Margaret,Hanzimanolis,ONLINE
25489,LART 250,11Q,,,,Alexis,Cattivera,ONLINE
25657,LART 250,12Q,,,,Rebecca,Board Liljenstolpe,ONLINE
25478,LART 250,13Q,,,,Veronica,Acevedo Avila,ONLINE
25479,LART 250,14Q,,,,John,Swensson,ONLINE
25486,LART 250,15Q,,,,Nga,Huynh,ONLINE
25482,LART 250,16Q,,,,Sergio,Rizzo,ONLINE
25472,LART 250,17Q,,,,Randie,Wann,ONLINE
25484,LART 250,18Q,,,,Rebecca,Board Liljenstolpe,ONLINE
25485,LART 250,19Q,,,,Maria,Frangos,ONLINE
26218,LART 250,2RQ,,,,Mary,Cudahy,ONLINE
25477,LART 250,21Q,,,,Anna,Lewis,ONLINE
26311,LART 250,23Q,,,,Karen,Chow,ONLINE
26314,LART 250,24Q,,,,Julie,Sartwell,ONLINE
26318,LART 250,25Q,,,,Luis,Limcolioc,ONLINE
27291,LART 250,26Q,,,,Anna,Lewis,ONLINE
27292,LART 250,27Q,,,,Mary,Diehl,ONLINE
27293,LART 250,28Q,,,,Jennifer,Penkethman,ONLINE
25488,LART 250,F1Q,,,,Kristin,Agius,ONLINE
27713,LART 250,F2Q,,,,Lydia,Hearn,ONLINE
20993,LIB 1,62Z,,,,Alex,Swanner,ONLINE
22532,LIB 1,65Z,,,,Alex,Swanner,ONLINE
20997,LIB 53,62Z,,,,Alex,Swanner,ONLINE
26801,EDAC 232Z,01F,MTWR,800,1350,Monica,De Carvalho,HOPEW
26803,EDAC 233,03Z,W,1600,1850,Monica,De Carvalho,ONLINE
24856,EDAC 240,55Z,,,,Sridevi,Lakshmanan,ONLINE
24861,EDAC 245,01,T,1000,1050,Sridevi,Lakshmanan,AT203
24857,EDAC 290X,55Z,,,,Sridevi,Lakshmanan,ONLINE
24835,LS 207,01Z,MW,1130,1320,Cathy,Patel,ONLINE
00674,ELIT 10,01Y,T,1030,1220,Julie,Sartwell,L84
26814,ELIT 10,02Z,MW,1030,1220,Deborah,Garfinkle,ONLINE
24405,ELIT 11,01Y,T,1330,1520,Veronica,Acevedo Avila,MLC109
26038,ELIT 17,50Z,,,,Julie,Pesano,ONLINE
27977,ELIT 17H,50Z,,,,Julie,Pesano,ONLINE
25464,ELIT 21,50Z,,,,Francesca,Caparas,ONLINE
24915,ELIT 22,50Z,,,,Adam,Sandel,ONLINE
27627,ELIT 24,60Z,,,,Francesca,Caparas,ONLINE
27269,ELIT 39,50Z,,,,Kim,Palmore,ONLINE
25465,ELIT 46C,01,MW,1030,1220,Tim,Shively,MLC110
00688,ELIT 48A,01,MW,1330,1520,Brian,Malone,MLC112
25689,EWRT 1A,0KED,MW,1030,1220,Jesus,Quintero,L81
00881,EWRT 1A,0VQD,W,1330,1520,Francesca,Caparas,MLC109
24906,EWRT 1A,01Q,MW,730,920,John,Swensson,MLC103
24908,EWRT 1A,02Q,MW,830,1020,Julie,Wilson,L46
24910,EWRT 1A,03Q,M,830,1020,Sergio,Rizzo,L82
24912,EWRT 1A,04Q,TR,830,1020,Sherwin,Mendoza,L46
00873,EWRT 1A,05Q,T,830,1020,Anne,Marie Waldsmith,L82
00841,EWRT 1A,06Q,MW,930,1120,Anne,Argyriou,L73A
02685,EWRT 1A,07Q,M,930,1120,Sherwin,Mendoza,L31
23985,EWRT 1A,08Q,TR,930,1120,Kim,Palmore,L73A
00842,EWRT 1A,09Q,T,930,1120,Maryalice,Bonilla,L66
21998,EWRT 1A,1PQ,MW,1030,1220,Lydia,Hearn,MLC108
27297,EWRT 1A,1QD,TR,1030,1220,Vivian,Bejarin,L75
27841,EWRT 1A,1SQ,MW,1030,1220,Brian,Malone,L66
27299,EWRT 1A,1UM,MW,1030,1220,Julie,Wilson,MLC109
24419,EWRT 1A,1WQ,TR,1330,1420,Jesus,Quintero,MLC108
21997,EWRT 1A,10Q,MW,1030,1220,Margaret,Hanzimanolis,L46
25656,EWRT 1A,11Q,M,1030,1220,Alexis,Cattivera,L82
00847,EWRT 1A,12Q,TR,1030,1220,Rebecca,Board Liljenstolpe,L46
22574,EWRT 1A,13Q,T,1030,1220,Veronica,Acevedo Avila,L82
02631,EWRT 1A,14Q,MW,1130,1320,John,Swensson,ADM119
21917,EWRT 1A,15Q,M,1130,1320,Nga,Huynh,L31
20643,EWRT 1A,16Q,TR,1130,1320,Sergio,Rizzo,L73A
24009,EWRT 1A,17Q,T,1130,1320,Randie,Wann,L31
21915,EWRT 1A,18Q,MW,1230,1420,Rebecca,Board Liljenstolpe,L46
02684,EWRT 1A,19Q,M,1230,1420,Maria,Frangos,L82
26217,EWRT 1A,2RQ,,,,Mary,Cudahy,ONLINE
00853,EWRT 1A,21Q,T,1230,1420,Anna,Lewis,L82
26310,EWRT 1A,23Q,M,1330,1520,Karen,Chow,L31
26313,EWRT 1A,24Q,TR,1330,1520,Julie,Sartwell,L73A
26317,EWRT 1A,25Q,T,1330,1520,Luis,Limcolioc,L31
27284,EWRT 1A,26Q,MW,1730,1920,Anna,Lewis,ONLINE
27285,EWRT 1A,27Q,TR,1830,2020,Mary,Diehl,ONLINE
27286,EWRT 1A,28Q,,,,Jennifer,Penkethman,ONLINE
23014,EWRT 1A,33Y,MW,830,920,Ryan,Dickson,L31
00857,EWRT 1A,34Y,TR,830,920,Laura,Orella,L31
00854,EWRT 1A,35Y,M,830,1020,Diane,Furlan,L36
00845,EWRT 1A,37Y,MW,930,1020,Todd,Gutmann,S72
00850,EWRT 1A,38Y,TR,930,1020,Elliott,Cragen,S72
25110,EWRT 1A,39Y,W,930,1120,Diane,Furlan,L31
02637,EWRT 1A,40Y,MW,1030,1120,Ryan,Dickson,S72
24596,EWRT 1A,41Y,M,1030,1220,Azin,Arefi Anbarani,S49
00852,EWRT 1A,42Y,TR,1030,1120,Elliott,Cragen,S72
00851,EWRT 1A,43Y,T,1030,1220,Luis,Limcolioc,S49
02686,EWRT 1A,44Y,MW,1130,1220,Anne,Argyriou,S72
25095,EWRT 1A,46Y,W,1130,1320,Todd,Gutmann,L31
26343,EWRT 1A,47Y,M,1330,1520,Amy,Leonard,S72
25102,EWRT 1A,48Y,T,1330,1520,Mary,Cudahy,S72
25493,EWRT 1A,52Z,,,,Brian,Malone,ONLINE
25494,EWRT 1A,53Z,,,,Maryalice,Bonilla,ONLINE
25495,EWRT 1A,54Z,,,,Mary,Diehl,ONLINE
25496,EWRT 1A,55Z,,,,Anne,Marie Waldsmith,ONLINE
25497,EWRT 1A,56Z,,,,Raymond,Brennan,ONLINE
25498,EWRT 1A,57Z,,,,Randie,Wann,ONLINE
25499,EWRT 1A,58Z,,,,John,Gravener,ONLINE
25139,EWRT 1A,59Z,,,,Richard,Ferrie,ONLINE
22581,EWRT 1A,60Z,,,,Margaret,Hanzimanolis,ONLINE
22000,EWRT 1A,61Z,,,,Amy,Leonard,ONLINE
00878,EWRT 1A,62Z,,,,Sarah,Lisha,ONLINE
00880,EWRT 1A,63Z,,,,Ruth,Trimble,ONLINE
00874,EWRT 1A,64Z,,,,Maryalice,Bonilla,ONLINE
27282,EWRT 1A,65Z,,,,Alexis,Cattivera,ONLINE
24573,EWRT 1A,67Z,,,,Marc,Coronado,ONLINE
25090,EWRT 1A,68Z,,,,Margaret,Hanzimanolis,ONLINE
25663,EWRT 1A,69Z,,,,Rebecca,Board Liljenstolpe,ONLINE
26979,EWRT 1A,70Z,,,,Lydia,Hearn,ONLINE
27271,EWRT 1A,71Z,,,,Raymond,Brennan,ONLINE
27272,EWRT 1A,72Z,,,,Deborah,Garfinkle,ONLINE
27273,EWRT 1A,73Z,,,,Randie,Wann,ONLINE
27274,EWRT 1A,74Z,,,,Charles,Gray,ONLINE
27275,EWRT 1A,75Z,,,,Husne,Jahan,ONLINE
27276,EWRT 1A,76Z,,,,John,Gravener,ONLINE
27277,EWRT 1A,77Z,,,,Alex,Giardino,ONLINE
27278,EWRT 1A,78Z,,,,Nga,Huynh,ONLINE
27279,EWRT 1A,79Z,,,,Amy,Leonard,ONLINE
27280,EWRT 1A,80Z,,,,Yeganeh,Modirzadeh,ONLINE
27281,EWRT 1A,81Z,,,,Diane,Furlan,ONLINE
21999,EWRT 1A,F1Q,MW,1030,1220,Kristin,Agius,MLC113
26322,EWRT 1A,F2Q,MW,1230,1320,Lydia,Hearn,MLC109
27877,EWRT 1AH,77Z,,,,Alex,Giardino,ONLINE
00883,EWRT 1B,01Y,M,1330,1520,Sarah,Lisha,L45
00889,EWRT 1B,03Y,W,1330,1520,Julie,Pesano,L31
00892,EWRT 1B,50Z,,,,Rebecca,Board Liljenstolpe,ONLINE
00910,EWRT 1B,51Z,,,,Lauren,Gordon,ONLINE
00914,EWRT 2,01Y,T,830,1020,Yeganeh,Modirzadeh,S49
00925,EWRT 2,02Y,MW,930,1020,Diana,Fleming,L28
24408,EWRT 2,03Y,TR,930,1020,Diana,Fleming,L28
02690,EWRT 2,04Y,MW,1030,1120,Lauren,Gordon,L36
24574,EWRT 2,05Y,TR,1030,1120,Diana,Fleming,L33
25684,EWRT 2,06Y,W,1030,1220,Dave,Denny,L82
02692,EWRT 2,07Y,R,1030,1220,Laura,Orella,L82
24606,EWRT 2,08Y,MW,1330,1420,Lauren,Gordon,L36
26815,EWRT 2,09Y,TR,1330,1420,Laura,Orella,L36
26816,EWRT 2,11Z,TR,1830,1920,Adam,Sandel,ONLINE
00926,EWRT 2,50Z,,,,Alex,Giardino,ONLINE
00929,EWRT 2,51Z,,,,Alex,Giardino,ONLINE
02689,EWRT 2,53Z,,,,Amy,Leonard,ONLINE
20460,EWRT 2,54Z,,,,Dave,Denny,ONLINE
21932,EWRT 2,55Z,,,,Sarah,Lisha,ONLINE
23123,EWRT 2,56Z,,,,Sarah,Lisha,ONLINE
22446,EWRT 2,57Z,,,,Luis,Limcolioc,ONLINE
24410,EWRT 2,58Z,,,,Luis,Limcolioc,ONLINE
24576,EWRT 2,59Z,,,,Yeganeh,Modirzadeh,ONLINE
00930,EWRT 2,60Z,,,,Charles,Gray,ONLINE
24411,EWRT 2,61Z,,,,Husne,Jahan,ONLINE
00916,EWRT 2,62Z,,,,Marc,Coronado,ONLINE
21318,EWRT 2,63Z,,,,Alex,Giardino,ONLINE
00924,EWRT 2,66Z,,,,Amy,Leonard,ONLINE
27874,EWRT 2H,50Z,,,,Alex,Giardino,ONLINE
27875,EWRT 2H,51Z,,,,Alex,Giardino,ONLINE
27876,EWRT 2H,63Z,,,,Alex,Giardino,ONLINE
26798,EWRT 30,01Y,W,1130,1320,Alex,Giardino,L45
24412,EWRT 30,51Z,,,,Jennifer,Penkethman,ONLINE
01359,LING 1,50Z,,,,Jasmina,Topalovic,ONLINE
01453,MAND 1,01Y,T,930,1120,Hua-Fu,Liu,MLC109
26663,MAND 1,01Z,MTWR,1300,1350,Hua-Fu,Liu,ONLINE
01458,MAND 1,41Z,MW,1830,2045,Hua-Fu,Liu,ONLINE
27607,MAND 3,01Z,T,1830,2045,April,Phung,ONLINE
20547,MAND 4,40Z,TR,1830,2045,Hua-Fu,Liu,ONLINE
26417,MAND 51,01Z,W,1830,2045,Yang,Shao,ONLINE
26983,MAND 53,01Z,T,1830,2045,Diana,Li,ONLINE
24286,MET 10,01Y,MW,930,1045,Alicia,Mullens,S42
21569,MET 10,50Z,,,,Bridget,James,ONLINE
24621,MET 10,65Z,,,,Bridget,James,ONLINE
25429,MET 10L,62Z,,,,Alicia,Mullens,ONLINE
25865,MET 12,01Y,MW,1130,1245,Alicia,Mullens,S42
27589,MET 20L,62Z,,,,Alicia,Mullens,ONLINE
27469,MATH 1A,01Z,MTWR,830,920,Victor,Legge,ONLINE
27470,MATH 1A,03,MW,830,1045,James,Mailhot,S75
27471,MATH 1A,05,TR,830,1045,Zack,Judson,MLC270
27472,MATH 1A,07Y,MTWR,930,1020,Lisa,Mesh,G5
27474,MATH 1A,11,MW,1100,1315,Loraine,Moen,S45
27475,MATH 1A,13,TR,1100,1315,Doli,Bambhania,S16
27476,MATH 1A,15Z,MTWR,1130,1220,Victor,Legge,ONLINE
27730,MATH 1A,20D,MW,1100,1315,Doli,Bambhania,S16
27478,MATH 1A,21,MW,1330,1545,Nahrin,Rashid,MLC113
27479,MATH 1A,23,TR,1330,1545,George,Krestas,MLC260
27480,MATH 1A,25,MW,1600,1815,Mohamad,Rezvani,S45
27481,MATH 1A,27,TR,1600,1815,George,Krestas,MLC260
27482,MATH 1A,29Z,MW,1600,1815,Charles,De Vogelaere,ONLINE
27483,MATH 1A,31,TR,1830,2045,Abdul,Ghori,MLC270
27484,MATH 1A,33Z,MW,1830,2045,Millia,Ison,ONLINE
27485,MATH 1A,35,MW,1830,2045,Mohamad,Rezvani,MLC270
27486,MATH 1A,61Z,,,,Nahrin,Rashid,ONLINE
27487,MATH 1A,62Z,,,,Millia,Ison,ONLINE
27488,MATH 1A,63Z,,,,John,Jimenez,ONLINE
27671,MATH 1A,MP1,MW,1100,1315,John,Jimenez,G10
27674,MATH 1A,MP2,MW,1330,1545,Renuka,Kapur,S42
27984,MATH 1AH,03,MW,830,1045,James,Mailhot,S75
27976,MATH 1AH,20D,MW,1100,1315,Doli,Bambhania,S16
27489,MATH 1B,01Y,MTWR,830,920,Vinh,Nguyen,MLC113
27491,MATH 1B,03Y,MTWR,930,1020,Vinh,Nguyen,MLC113
27490,MATH 1B,05,MW,830,1045,Roderic,Taylor,MLC260
27492,MATH 1B,07Y,MTWR,1030,1120,Maryam,Adamzadeh,MLC105
27493,MATH 1B,09,MW,1100,1315,James,Mailhot,S75
27495,MATH 1B,11,MW,1330,1545,Paul,Du,MLC260
27496,MATH 1B,13,TR,1330,1545,Bijan,Sadeghi-Hassanvand,MLC113
27497,MATH 1B,15Z,MW,1600,1815,Millia,Ison,ONLINE
27498,MATH 1B,17,TR,1600,1815,Bijan,Sadeghi-Hassanvand,S45
27499,MATH 1B,19Z,MW,1830,2045,Salvador,Guerrero,ONLINE
27501,MATH 1B,61Z,,,,Loraine,Moen,ONLINE
27675,MATH 1B,MP1,MW,1100,1315,Nahrin,Rashid,S41
27981,MATH 1BH,05,MW,830,1045,Roderic,Taylor,MLC260
27985,MATH 1BH,09,MW,1100,1315,James,Mailhot,S75
28012,MATH 1BH,19Z,MW,1830,2045,Salvador,Guerrero,ONLINE
27503,MATH 1C,05,TR,1100,1315,James,Mailhot,S75
27505,MATH 1C,11,TR,1330,1545,Millia,Ison,S42
27506,MATH 1C,13,MW,1600,1815,Vadim,Von Brzeski,MLC109
27507,MATH 1C,15Z,TR,1600,1815,Misako,Van Der Poel,ONLINE
27508,MATH 1C,17Z,TR,1830,2045,Ducq,Nguyen,ONLINE
27946,MATH 1C,51Z,,,,Bijan,Sadeghi-Hassanvand,ONLINE
27986,MATH 1CH,05,TR,1100,1315,James,Mailhot,S75
27509,MATH 1D,01Y,MTWR,830,920,Kejian,Shi,MLC110
27510,MATH 1D,07,MW,1100,1315,Hassan,Bourgoub,S46
27511,MATH 1D,15,MW,1330,1545,Mehrdad,Khosravi,S57
27512,MATH 1D,19,MW,1600,1815,Roderic,Taylor,MLC108
27513,MATH 1D,21Z,TR,1600,1815,Paul,Du,ONLINE
27514,MATH 1D,23Z,TR,1830,2045,Paul,Du,ONLINE
27947,MATH 1D,51Z,,,,Ducq,Nguyen,ONLINE
27982,MATH 1DH,19,MW,1600,1815,Roderic,Taylor,MLC108
27515,MATH 2A,01,TR,830,1045,Fatemeh,Yarahmadi,G1
27915,MATH 2A,07Y,MTWR,1230,1320,Mehrdad,Khosravi,S57
27516,MATH 2A,13Z,TR,1600,1815,Hassan,Bourgoub,ONLINE
27517,MATH 2B,01,MW,830,1045,Hassan,Bourgoub,S46
27518,MATH 2B,13Z,MW,1600,1815,Misako,Van Der Poel,ONLINE
27519,MATH 10,01Y,MTWR,830,920,Danny,Tran,MLC111
27520,MATH 10,03,MW,830,1045,Richard,Lopez,MLC270
27521,MATH 10,05,TR,830,1045,Hassan,Bourgoub,S46
27525,MATH 10,13Y,MTWR,1030,1120,Danny,Tran,MLC103
27526,MATH 10,15,MW,1100,1315,Rani,Fischer,G6
27530,MATH 10,23,MW,1100,1315,Usha,Ganeshalingam,S56
27540,MATH 10,30Z,MW,1600,1815,Renuka,Kapur,ONLINE
27542,MATH 10,32Z,MW,1830,2045,Usha,Ganeshalingam,ONLINE
27535,MATH 10,33,TR,1330,1545,Sithparran,Vanniasegaram,MLC270
27536,MATH 10,35Z,MW,1330,1545,Leah,Lane,ONLINE
27537,MATH 10,37Z,TR,1330,1545,Nahrin,Rashid,ONLINE
27538,MATH 10,39,MW,1600,1815,Parviz,Sales,MLC103
27543,MATH 10,40Z,MW,1830,2045,Charles,De Vogelaere,ONLINE
27539,MATH 10,41,TR,1600,1815,Sithparran,Vanniasegaram,MLC270
27545,MATH 10,42Z,TR,1830,2045,Teck,Ky,ONLINE
27546,MATH 10,43Z,TR,1830,2045,Parviz,Sales,ONLINE
27544,MATH 10,45Z,MW,1830,2045,Misako,Van Der Poel,ONLINE
27541,MATH 10,60Z,,,,Loraine,Moen,ONLINE
27548,MATH 10,61Z,,,,Loraine,Moen,ONLINE
27549,MATH 10,62Z,,,,Richard,Lopez,ONLINE
27550,MATH 10,63Z,,,,Danny,Tran,ONLINE
27551,MATH 10,64Z,,,,Richard,Lopez,ONLINE
27553,MATH 10,66Z,,,,Fatemeh,Yarahmadi,ONLINE
27554,MATH 10,67Z,,,,Leah,Lane,ONLINE
27555,MATH 10,68Z,,,,Danny,Tran,ONLINE
27556,MATH 10,69Z,,,,Usha,Ganeshalingam,ONLINE
27557,MATH 10,70Z,,,,Usha,Ganeshalingam,ONLINE
27662,MATH 10,MP1,MTWR,830,1045,Gregory,Stachnick,ONLINE
27663,MATH 10,MP2,MTWR,1100,1315,Lisa,Mesh,G5
27615,MATH 10,Q01,MW,830,1045,Neelam,Shukla,G7
27617,MATH 10,Q02,MW,1100,1315,Neelam,Shukla,L25
27559,MATH 11,09Y,MTWR,1130,1220,Kejian,Shi,MLC103
27560,MATH 11,25Z,TR,1600,1815,Lilit,Mazmanyan,ONLINE
27561,MATH 11,60Z,,,,Kejian,Shi,ONLINE
27562,MATH 12,15Y,MTWR,1230,1320,Kejian,Shi,L35
27563,MATH 12,61Z,,,,Kejian,Shi,ONLINE
27564,MATH 22,05,MW,1330,1545,Roderic,Taylor,MLC108
27566,MATH 22,23,MW,1600,1815,Fatemeh,Yarahmadi,MLC113
27565,MATH 22,25Z,TR,1830,2045,Reza,Shariatmadari,ONLINE
27948,MATH 22,51Z,,,,Lilit,Mazmanyan,ONLINE
27983,MATH 22H,05,MW,1330,1545,Roderic,Taylor,MLC108
27568,MATH 31,03,MW,830,1045,Zack,Judson,G1
27569,MATH 31,05,TR,830,1045,Reza,Shariatmadari,G10
27572,MATH 31,11,MW,1100,1315,Linlin,Zhang,L61
27574,MATH 31,15Y,MTWR,1130,1220,Sundararajan,Arabhi,MLC105
27575,MATH 31,19,MW,1330,1545,Linlin,Zhang,L61
27576,MATH 31,23,TR,1330,1545,Hassan,Bourgoub,S46
27578,MATH 31,27Z,MW,1600,1815,Hemendra,Shah,ONLINE
27579,MATH 31,29,TR,1600,1815,Hung,Nguyen,MLC108
27580,MATH 31,31Z,TR,1600,1815,Hemendra,Shah,ONLINE
27581,MATH 31,33Z,TR,1830,2045,Lilit,Mazmanyan,ONLINE
27582,MATH 31,35Z,MW,1830,2045,George,Krestas,ONLINE
27666,MATH 31,MP1,MTWR,1100,1315,Zack,Judson,MLC270
27599,MATH 31,Q01,MW,830,1045,Maryam,Arvizu,G2
27601,MATH 31,Q02,MW,1100,1315,Maryam,Arvizu,L62
27603,MATH 31,Q03,MW,1330,1545,Mohamad,Rezvani,G6
27583,MATH 32,03Y,MTWR,830,920,Rani,Fischer,MLC112
27587,MATH 32,21,MW,1330,1545,Howard,Rudolf,MCC-12
27588,MATH 32,25,MW,1600,1815,Howard,Rudolf,MLC111
27584,MATH 32,32Y,MTWR,930,1020,Rani,Fischer,MLC112
27591,MATH 32,35Z,MW,1830,2045,Richard,Lopez,ONLINE
27592,MATH 44,13Z,TR,1600,1815,William,Wilson,ONLINE
27593,MATH 44,15Z,MW,1600,1815,Maryam,Arvizu,ONLINE
27594,MATH 46,13Z,TR,1600,1815,Reza,Shariatmadari,ONLINE
27964,MATH 77,66R,MW,1830,1945,Mehrdad,Khosravi,ONLINE
27597,MATH 114,13,TR,1600,1815,William,Abb,MLC111
27616,MATH 210X,Q01,R,830,1045,Neelam,Shukla,G7
27618,MATH 210X,Q02,R,1100,1315,Neelam,Shukla,L25
27600,MATH 231,Q01,R,830,1045,Maryam,Arvizu,G2
27602,MATH 231,Q02,R,1100,1315,Maryam,Arvizu,L62
27604,MATH 231,Q03,R,1330,1545,Mohamad,Rezvani,G6
01652,MUSI 1A,02,TR,1230,1420,John,Thomsen,A11
01658,MUSI 1A,62Z,,,,Benett,Zussman,ONLINE
27700,MUSI 1C,01Z,,,,Benett,Zussman,ONLINE
24736,MUSI 1D,01Y,R,1430,1620,Benett,Zussman,A11
27043,MUSI 2,01Y,M,930,1045,Grace,Lai,A91
27701,MUSI 3C,01,T,930,1020,Marcel,Macedo de Castro Lima,A29
23595,MUSI 12A,01L,F,930,1020,John,Thomsen,A29
23594,MUSI 12A,61,W,1830,1920,John,Thomsen,A29
23598,MUSI 12B,01L,F,930,1020,John,Thomsen,A29
27045,MUSI 12B,61,W,1830,1920,John,Thomsen,A29
23600,MUSI 12C,01L,F,930,1020,John,Thomsen,A29
27047,MUSI 12C,61,W,1830,1920,John,Thomsen,A29
23603,MUSI 13A,01,T,1430,1520,Ilan,Glasman,A11
23604,MUSI 13A,61,T,1830,1920,Cyril,Deaconoff,A11
23606,MUSI 13B,01,T,1430,1520,Ilan,Glasman,A11
23607,MUSI 13B,61,T,1830,1920,Cyril,Deaconoff,A11
22941,MUSI 13C,01,T,1430,1520,Ilan,Glasman,A11
22940,MUSI 13C,61,T,1830,1920,Cyril,Deaconoff,A11
26546,MUSI 17,01L,F,1230,1320,Benett,Zussman,A31
